record_id,user_id,transaction_amount,region,event_date,status
4849,938,851.26,North,2026-01-18,success
4850,1959,463.26,North,2025-12-21,success
4851,1197,595.98,North,2026-01-03,failed
4852,1228,494.0,North,2026-01-01,success
4853,1492,656.12,South,2026-01-07,success
4854,1517,546.96,West,2026-01-14,success
4855,231,384.47,North,2026-01-17,success
4856,1812,404.78,West,2026-01-03,failed
4857,373,489.99,,2026-01-08,failed
4858,1006,604.29,West,2026-01-14,success
4859,1825,511.44,West,2025-12-26,success
4860,326,5825.1,North,2026-01-19,success
4861,343,461.75,North,2026-01-17,failed
4862,530,470.22,East,2025-12-24,failed
4863,1006,378.56,West,2026-01-15,success
4864,1325,410.93,East,2026-01-03,success
4865,1423,815.85,East,2025-12-25,failed
4866,945,370.74,East,2026-01-04,failed
4867,1122,613.12,West,2025-12-20,failed
4868,854,429.59,North,2026-01-02,success
4869,292,671.48,West,2026-01-19,success
4870,1118,433.67,North,2026-01-14,success
4871,1050,571.56,West,2026-01-10,success
4872,1449,547.6,North,2026-01-03,success
4873,3,257.22,North,2026-01-09,failed
4874,69,374.59,West,2026-01-06,success
4875,1628,301.63,West,2026-01-01,failed
4876,967,470.89,West,2026-01-07,success
4877,1839,,East,2025-12-24,failed
4878,488,206.97,North,2025-12-22,success
4879,1264,515.72,North,2026-01-05,failed
4880,6,576.88,North,2025-12-31,success
4881,81,488.0,North,2026-01-04,failed
4882,120,442.89,East,2026-01-12,failed
4883,1223,417.35,East,2026-01-02,success
4884,1372,538.24,North,2026-01-04,failed
4885,58,357.3,East,2026-01-07,failed
4886,335,324.61,South,2025-12-21,success
4887,25,656.04,West,2025-12-28,failed
4888,1382,618.0,,2026-01-09,success
4889,1778,,West,2026-01-12,failed
4890,522,581.9,South,2026-01-01,failed
4891,1371,532.38,North,2026-01-01,failed
4892,232,389.62,West,2025-12-29,success
4893,1928,688.68,East,2025-12-22,success
4894,489,461.07,South,2026-01-16,failed
4895,1617,436.81,West,2026-01-01,success
4896,1523,558.15,North,2026-01-15,failed
4897,704,,West,2025-12-29,success
4898,1639,459.86,West,2026-01-05,success
4899,564,379.41,North,2025-12-26,failed
4900,1031,471.5,North,2026-01-10,failed
4901,910,424.79,West,2025-12-26,success
4902,530,465.68,South,2026-01-03,success
4903,200,518.67,North,2026-01-19,failed
4904,841,854.85,East,2026-01-08,success
4905,1677,409.18,West,2025-12-23,success
4906,108,620.17,South,2026-01-09,failed
4907,1420,692.17,North,2026-01-17,success
4908,303,555.46,South,2025-12-31,failed
4909,1358,602.88,South,2026-01-15,failed
4910,1888,552.3,North,2026-01-16,failed
4911,964,565.44,East,2026-01-01,success
4912,604,410.91,West,2026-01-19,success
4913,987,473.33,West,2025-12-30,success
4914,1657,264.0,,2026-01-02,failed
4915,1771,659.3,West,2026-01-07,failed
4916,1927,491.45,East,2026-01-05,failed
4917,1810,485.96,,2025-12-27,failed
4918,9,296.87,South,2026-01-12,success
4919,852,456.05,East,2026-01-10,success
4920,1431,,South,2026-01-05,success
4921,228,401.0,East,2026-01-14,failed
4922,981,537.05,East,2026-01-02,success
4923,1887,4053.7,South,2026-01-11,success
4924,1437,479.18,East,2026-01-08,failed
4925,1062,358.61,South,2025-12-23,failed
4926,72,412.71,East,2025-12-27,success
4927,109,394.56,South,2026-01-14,failed
4928,139,520.85,South,2025-12-29,failed
4929,936,618.27,South,2026-01-16,success
4930,1638,572.53,North,2025-12-26,success
4931,1007,511.26,West,2026-01-06,success
4932,1856,476.59,East,2025-12-31,failed
4933,1052,473.57,West,2025-12-30,failed
4934,164,504.85,South,2025-12-30,success
4935,156,,,2026-01-07,success
4936,1867,,East,2025-12-25,success
4937,1419,489.11,South,2025-12-21,success
4938,163,718.17,South,2026-01-15,failed
4939,187,745.55,South,2025-12-26,success
4940,1880,691.88,East,2025-12-24,failed
4941,1904,647.7,West,2025-12-24,failed
4942,1935,525.43,East,2025-12-25,failed
4943,295,523.0,North,2026-01-12,success
4944,307,492.08,East,2026-01-03,success
4945,1960,584.45,South,2026-01-15,success
4946,545,543.42,East,2026-01-04,success
4947,701,,South,2026-01-16,failed
4948,1024,627.57,,2025-12-28,failed
4949,437,448.71,West,2025-12-26,success
4950,1929,356.75,South,2025-12-25,failed
4951,1671,658.35,North,2025-12-29,success
4952,1616,286.55,South,2025-12-30,failed
4953,692,426.78,South,2026-01-07,failed
4954,1828,657.86,North,2025-12-29,success
4955,213,668.79,East,2026-01-14,failed
4956,1306,581.92,West,2025-12-27,failed
4957,1724,632.37,East,2026-01-12,failed
4958,1023,563.91,South,2026-01-08,success
4959,1976,554.52,East,2025-12-31,failed
4960,1881,540.17,West,2026-01-17,success
4961,490,549.47,East,2026-01-07,failed
4962,1964,403.42,West,2026-01-02,success
4963,1303,516.77,North,2025-12-22,success
4964,1934,558.05,South,2026-01-07,success
4965,1421,501.03,West,2025-12-24,success
4966,508,434.1,North,2025-12-30,success
4967,79,508.55,North,2025-12-31,success
4968,424,445.5,South,2025-12-30,failed
4969,939,487.63,West,2025-12-22,failed
4970,1897,437.47,East,2026-01-03,failed
4971,724,643.84,East,2026-01-08,failed
4972,2000,250.33,East,2026-01-17,success
4973,1410,530.71,North,2026-01-03,success
4974,616,523.03,East,2026-01-17,success
4975,1146,413.34,South,2026-01-11,failed
4976,269,645.96,East,2025-12-24,success
4977,1931,470.87,South,2026-01-13,success
4978,808,534.19,North,2026-01-08,success
4979,190,493.9,East,2025-12-24,success
4980,1647,211.03,South,2026-01-04,failed
4981,1567,534.3,South,2025-12-20,success
4982,615,648.67,South,2025-12-25,success
4983,1610,608.96,South,2026-01-07,success
4984,1583,481.6,North,2026-01-07,failed
4985,185,264.71,North,2025-12-31,success
4986,725,493.43,North,2026-01-11,success
4987,579,667.78,East,2025-12-22,success
4988,1640,610.81,South,2025-12-30,failed
4989,833,572.86,,2026-01-12,success
4990,537,713.74,West,2025-12-22,success
4991,439,566.02,West,2026-01-11,success
4992,1828,482.59,North,2025-12-25,failed
4993,490,450.48,,2025-12-24,success
4994,1584,550.63,North,2025-12-27,success
4995,189,192.75,North,2025-12-25,success
4996,1139,519.65,North,2026-01-07,failed
4997,1388,405.05,South,2025-12-26,success
4998,1689,545.94,North,2026-01-05,success
4999,144,543.5,West,2026-01-19,success
5000,193,,,2026-01-17,failed
5001,1002,368.71,North,2026-01-18,failed
5002,175,505.36,East,2025-12-21,failed
5003,1666,709.54,North,2026-01-13,success
5004,558,626.53,East,2026-01-02,success
5005,1963,498.09,,2026-01-13,failed
5006,707,461.77,South,2025-12-31,failed
5007,312,566.6,West,2025-12-20,success
5008,1357,498.54,North,2025-12-22,success
5009,647,679.68,West,2026-01-16,success
5010,1955,664.43,South,2025-12-21,failed
5011,818,418.89,West,2026-01-18,failed
5012,814,,South,2026-01-13,success
5013,447,541.58,West,2025-12-23,failed
5014,1071,623.5,North,2025-12-28,success
5015,1146,478.29,South,2025-12-29,success
5016,1730,428.2,West,2025-12-29,failed
5017,1806,631.54,South,2026-01-08,success
5018,499,483.6,North,2026-01-15,failed
5019,382,421.4,South,2026-01-10,failed
5020,1128,290.0,North,2026-01-17,failed
5021,1601,217.92,South,2026-01-02,failed
5022,1112,515.77,West,2025-12-26,failed
5023,1799,535.29,South,2026-01-19,success
5024,1090,426.85,East,2026-01-05,failed
5025,847,418.96,West,2026-01-12,failed
5026,1933,548.33,South,2026-01-04,success
5027,267,486.6,South,2026-01-07,failed
5028,985,4764.700000000001,East,2026-01-05,failed
5029,10,502.98,East,2025-12-28,success
5030,758,472.64,East,2026-01-11,success
5031,1440,473.31,,2026-01-06,failed
5032,243,366.4,North,2026-01-16,success
5033,1798,471.75,South,2026-01-01,success
5034,1603,447.88,East,2026-01-01,failed
5035,1864,307.43,South,2026-01-01,failed
5036,1895,592.58,West,2025-12-22,failed
5037,1653,362.93,East,2026-01-09,failed
5038,576,449.09,West,2025-12-20,success
5039,473,534.26,West,2026-01-13,success
5040,1959,,West,2026-01-18,failed
5041,1407,411.38,South,2026-01-01,success
5042,1096,372.62,North,2026-01-19,failed
5043,1716,567.19,South,2025-12-28,success
5044,1600,604.35,West,2026-01-10,failed
5045,68,509.65,West,2026-01-14,failed
5046,1754,507.62,East,2025-12-26,failed
5047,1665,492.35,West,2025-12-25,failed
5048,1901,550.42,East,2026-01-17,success
5049,625,657.81,East,2025-12-28,failed
5050,1256,,East,2025-12-29,success
5051,1711,757.21,East,2026-01-16,failed
5052,268,493.72,North,2026-01-19,success
5053,230,248.96,North,2026-01-09,failed
5054,420,412.51,East,2026-01-11,failed
5055,1199,405.34,North,2026-01-15,failed
5056,1458,423.43,South,2026-01-02,failed
5057,1863,621.38,North,2026-01-10,success
5058,109,713.97,South,2026-01-10,failed
5059,1304,558.27,North,2026-01-12,success
5060,84,443.17,East,2025-12-25,success
5061,642,694.48,South,2026-01-09,success
5062,990,353.49,West,2026-01-11,failed
5063,1761,461.66,North,2026-01-10,success
5064,99,,East,2026-01-01,failed
5065,1306,468.91,North,2026-01-15,success
5066,700,504.18,North,2026-01-15,failed
5067,1966,582.75,North,2026-01-04,success
5068,238,431.47,East,2026-01-01,success
5069,1983,304.27,South,2025-12-21,failed
5070,744,574.69,East,2026-01-16,failed
5071,436,497.81,West,2025-12-29,failed
5072,939,514.17,South,2025-12-30,success
5073,354,462.32,North,2026-01-13,success
5074,1128,454.9,North,2026-01-08,failed
5075,1364,428.75,South,2026-01-06,failed
5076,739,512.93,East,2026-01-03,success
5077,840,336.21,South,2025-12-23,success
5078,1699,630.23,North,2026-01-03,success
5079,1661,391.01,North,2026-01-05,failed
5080,1883,686.09,South,2025-12-25,success
5081,1022,801.04,North,2026-01-07,success
5082,560,502.34,West,2026-01-04,failed
5083,1108,479.18,South,2026-01-08,failed
5084,712,327.25,East,2026-01-10,failed
5085,1664,451.89,South,2026-01-02,failed
5086,810,460.31,South,2026-01-05,success
5087,915,492.6,North,2025-12-26,failed
5088,684,722.24,North,2025-12-25,failed
5089,1997,330.22,South,2025-12-21,success
5090,257,616.28,East,2025-12-31,success
5091,1952,576.36,North,2026-01-12,failed
5092,466,440.13,,2025-12-24,success
5093,557,471.77,East,2025-12-23,success
5094,702,553.55,North,2025-12-21,failed
5095,1722,588.15,West,2026-01-08,success
5096,398,367.5,South,2025-12-28,success
5097,307,510.46,West,2025-12-25,success
5098,954,593.55,South,2025-12-25,failed
5099,1538,518.28,South,2026-01-14,success
5100,1470,474.87,North,2025-12-20,failed
5101,292,542.6,North,2025-12-26,failed
5102,23,440.73,South,2026-01-10,success
5103,1295,731.39,South,2026-01-06,failed
5104,752,410.8,North,2025-12-24,failed
5105,1323,494.03,North,2025-12-28,failed
5106,449,469.64,East,2026-01-13,success
5107,978,715.87,West,2026-01-06,success
5108,1831,230.26,East,2025-12-29,failed
5109,1491,579.85,East,2026-01-04,success
5110,950,529.49,East,2025-12-20,failed
5111,423,618.43,West,2025-12-26,failed
5112,1070,515.75,East,2026-01-12,success
5113,1078,555.0,West,2026-01-18,success
5114,1388,306.12,North,2025-12-27,success
5115,194,530.87,West,2026-01-19,failed
5116,1635,,North,2025-12-24,failed
5117,24,462.19,West,2026-01-09,success
5118,826,538.75,East,2026-01-04,failed
5119,965,380.85,West,2025-12-27,success
5120,1146,562.37,,2026-01-17,success
5121,474,,South,2026-01-16,failed
5122,781,424.0,East,2026-01-07,failed
5123,496,650.29,South,2026-01-07,failed
5124,467,526.76,East,2026-01-18,failed
5125,15,359.21,East,2026-01-14,failed
5126,850,371.9,East,2025-12-26,success
5127,963,321.46,North,2025-12-21,success
5128,1513,491.66,West,2025-12-27,success
5129,719,641.46,West,2025-12-26,success
5130,349,657.08,South,2026-01-08,success
5131,873,530.46,West,2026-01-01,success
5132,1532,586.28,East,2026-01-18,failed
5133,1585,532.83,West,2026-01-05,failed
5134,1258,784.93,North,2026-01-08,success
5135,1016,358.13,East,2026-01-09,success
5136,30,322.55,South,2026-01-11,failed
5137,858,468.7,East,2025-12-28,failed
5138,1624,402.06,North,2026-01-12,failed
5139,268,500.57,East,2026-01-01,failed
5140,707,361.18,East,2026-01-12,failed
5141,907,321.18,South,2026-01-03,failed
5142,503,600.59,,2026-01-05,failed
5143,1268,395.87,South,2025-12-27,success
5144,1048,709.05,West,2025-12-28,failed
5145,1643,561.87,East,2026-01-18,success
5146,611,573.61,East,2026-01-05,failed
5147,1219,428.16,East,2026-01-01,success
5148,1685,400.52,North,2026-01-05,success
5149,430,449.29,East,2026-01-01,failed
5150,2,701.93,North,2025-12-26,failed
5151,825,431.61,West,2026-01-12,success
5152,1346,554.19,North,2025-12-25,success
5153,238,691.97,West,2026-01-11,failed
5154,720,517.84,North,2026-01-09,success
5155,87,584.98,East,2026-01-05,success
5156,441,432.88,West,2026-01-11,failed
5157,3,394.07,East,2025-12-30,success
5158,1570,589.65,East,2026-01-14,failed
5159,396,317.82,East,2026-01-06,success
5160,789,647.39,North,2026-01-08,failed
5161,1245,533.3,South,2026-01-18,failed
5162,1281,593.48,East,2025-12-30,success
5163,1179,582.24,West,2026-01-06,failed
5164,167,501.67,West,2025-12-22,failed
5165,16,520.86,South,2026-01-08,success
5166,1449,713.68,East,2025-12-20,failed
5167,1881,481.16,South,2025-12-26,success
5168,153,574.97,East,2025-12-25,success
5169,87,722.02,East,2025-12-21,success
5170,1933,,East,2026-01-01,success
5171,1468,477.12,West,2026-01-01,success
5172,140,729.4,North,2026-01-09,success
5173,1878,351.76,East,2026-01-19,success
5174,880,385.15,South,2025-12-23,success
5175,1136,416.48,North,2026-01-06,success
5176,1842,758.43,South,2026-01-16,success
5177,401,365.68,West,2026-01-07,success
5178,122,482.84,North,2026-01-14,failed
5179,1672,583.77,,2026-01-16,success
5180,1806,527.76,North,2026-01-07,failed
5181,1762,,East,2025-12-20,failed
5182,335,381.39,West,2025-12-20,success
5183,830,762.83,North,2025-12-28,failed
5184,1531,,North,2026-01-17,success
5185,1417,746.21,East,2025-12-21,success
5186,560,477.06,East,2026-01-07,failed
5187,62,746.59,East,2026-01-15,success
5188,848,719.25,West,2025-12-28,failed
5189,816,468.46,East,2026-01-07,success
5190,998,372.73,East,2025-12-22,failed
5191,294,599.39,East,2026-01-08,failed
5192,931,479.4,East,2026-01-16,success
5193,1382,615.26,West,2026-01-01,failed
5194,1239,286.41,East,2025-12-26,success
5195,197,343.07,East,2026-01-04,success
5196,1075,665.07,West,2025-12-29,failed
5197,1824,509.25,North,2025-12-24,failed
5198,266,540.41,West,2025-12-22,success
5199,1554,473.81,West,2026-01-02,success
5200,1573,341.55,South,2025-12-28,failed
5201,1795,620.74,West,2026-01-04,success
5202,256,465.5,West,2026-01-12,failed
5203,1683,539.62,North,2026-01-17,failed
5204,1684,286.49,South,2025-12-30,success
5205,561,417.16,South,2025-12-30,failed
5206,1703,299.66,East,2026-01-08,failed
5207,1800,311.53,East,2026-01-13,success
5208,17,782.39,South,2025-12-30,success
5209,1572,504.92,West,2025-12-20,failed
5210,1255,448.73,South,2025-12-24,success
5211,14,684.23,,2026-01-18,failed
5212,1821,683.14,East,2026-01-18,success
5213,576,537.5,South,2025-12-28,success
5214,1395,632.06,West,2026-01-07,success
5215,1412,468.0,South,2025-12-22,success
5216,1008,558.19,North,2026-01-05,success
5217,1338,560.4,East,2025-12-25,failed
5218,705,623.38,South,2026-01-10,failed
5219,741,501.48,East,2026-01-13,failed
5220,1776,402.53,East,2026-01-05,success
5221,401,578.38,East,2025-12-29,success
5222,263,5359.9,North,2025-12-22,failed
5223,1987,512.26,South,2026-01-06,success
5224,679,375.48,East,2025-12-31,success
5225,1135,559.79,West,2025-12-25,success
5226,537,477.11,West,2026-01-18,failed
5227,1452,518.75,East,2026-01-11,failed
5228,162,552.72,West,2025-12-30,success
5229,148,712.28,West,2026-01-06,failed
5230,1238,398.34,South,2026-01-01,success
5231,196,533.4,East,2026-01-11,success
5232,527,581.14,North,2026-01-09,success
5233,32,568.43,East,2025-12-31,success
5234,1211,647.53,East,2025-12-31,failed
5235,639,440.78,North,2026-01-08,failed
5236,199,702.16,East,2025-12-27,success
5237,1677,426.87,West,2025-12-25,failed
5238,1725,524.42,North,2026-01-13,success
5239,1529,335.02,South,2025-12-29,failed
5240,1229,532.27,East,2026-01-15,failed
5241,1284,310.86,North,2026-01-15,failed
5242,1049,,South,2025-12-23,failed
5243,1173,537.31,East,2025-12-26,failed
5244,896,517.97,South,2025-12-26,success
5245,329,411.17,East,2025-12-28,success
5246,1904,467.55,East,2026-01-12,success
5247,1634,460.24,West,2026-01-04,failed
5248,524,465.98,East,2026-01-01,success
5249,8,564.37,South,2025-12-25,success
5250,247,591.86,South,2025-12-23,success
5251,1759,625.49,South,2026-01-04,failed
5252,1562,478.59,South,2026-01-08,success
5253,405,571.4,West,2026-01-07,success
5254,1357,367.58,East,2025-12-27,success
5255,373,323.21,East,2025-12-26,failed
5256,1068,,North,2025-12-23,failed
5257,1762,594.7,South,2026-01-19,failed
5258,372,596.44,North,2026-01-04,success
5259,629,544.39,South,2026-01-14,failed
5260,517,555.04,North,2026-01-11,failed
5261,1489,448.74,East,2026-01-12,failed
5262,1173,550.47,South,2026-01-18,success
5263,428,591.81,West,2025-12-30,failed
5264,364,495.74,West,2026-01-04,failed
5265,750,521.89,West,2025-12-22,success
5266,1707,562.29,East,2026-01-08,success
5267,1198,359.5,North,2026-01-19,failed
5268,367,4726.2,South,2025-12-26,success
5269,1245,568.7,West,2026-01-16,failed
5270,236,471.06,North,2025-12-22,success
5271,459,533.95,North,2025-12-29,failed
5272,376,587.41,East,2026-01-04,success
5273,1553,523.39,West,2025-12-23,failed
5274,1592,726.42,North,2025-12-29,success
5275,702,690.96,North,2026-01-01,failed
5276,1256,645.84,South,2026-01-01,failed
5277,372,477.24,South,2026-01-13,success
5278,939,,South,2025-12-21,failed
5279,1043,642.09,West,2025-12-25,failed
5280,1867,546.98,West,2026-01-08,success
5281,322,608.03,North,2025-12-23,success
5282,1396,394.98,,2026-01-15,failed
5283,1385,499.53,,2026-01-12,failed
5284,10,,East,2026-01-02,failed
5285,1545,514.97,West,2025-12-26,failed
5286,1026,596.31,South,2026-01-19,success
5287,1752,474.77,,2025-12-21,success
5288,784,379.21,West,2026-01-10,failed
5289,1813,601.6,East,2026-01-12,failed
5290,1062,455.78,West,2026-01-08,failed
5291,1678,523.35,West,2026-01-12,success
5292,715,418.9,South,2025-12-28,failed
5293,1858,425.18,North,2026-01-11,success
5294,519,345.64,West,2026-01-04,success
5295,1230,568.86,East,2026-01-10,failed
5296,645,717.46,East,2025-12-30,success
5297,486,434.36,East,2026-01-06,success
5298,1583,702.75,East,2025-12-27,success
5299,407,575.18,West,2026-01-07,success
5300,383,551.89,West,2026-01-08,failed
5301,621,706.24,East,2026-01-14,success
5302,973,427.49,East,2025-12-22,failed
5303,3,574.37,South,2026-01-14,failed
5304,1718,,West,2026-01-09,failed
5305,422,413.46,,2026-01-03,failed
5306,1327,451.29,West,2026-01-16,failed
5307,1527,585.14,West,2025-12-26,failed
5308,542,302.68,North,2026-01-11,failed
5309,1676,396.88,West,2026-01-02,success
5310,990,570.38,East,2025-12-23,failed
5311,613,649.68,West,2025-12-26,success
5312,484,386.45,East,2026-01-03,failed
5313,553,580.41,South,2026-01-16,failed
5314,47,650.02,South,2026-01-02,success
5315,381,457.92,East,2026-01-02,failed
5316,124,489.17,North,2026-01-19,success
5317,1229,477.06,South,2026-01-07,success
5318,261,380.52,East,2026-01-08,failed
5319,1966,618.1,South,2026-01-18,success
5320,1021,463.41,North,2025-12-30,success
5321,1003,,West,2026-01-16,failed
5322,244,404.97,West,2026-01-05,success
5323,1560,521.97,West,2026-01-05,failed
5324,1050,383.94,East,2026-01-03,success
5325,887,631.75,East,2026-01-11,success
5326,1778,441.69,South,2026-01-04,success
5327,1053,356.46,South,2026-01-14,failed
5328,1646,,East,2026-01-12,failed
5329,1942,432.89,North,2026-01-06,failed
5330,1521,518.48,South,2026-01-09,success
5331,945,541.4,North,2026-01-16,failed
5332,317,457.91,North,2025-12-23,failed
5333,326,474.96,North,2026-01-19,success
5334,1865,471.88,,2025-12-27,success
5335,902,549.21,East,2025-12-28,success
5336,1648,377.35,South,2025-12-20,success
5337,299,702.73,East,2025-12-26,success
5338,1144,6455.8,North,2025-12-29,success
5339,411,,North,2026-01-14,success
5340,1161,629.03,East,2026-01-11,failed
5341,446,633.33,West,2026-01-08,failed
5342,1813,601.64,East,2025-12-27,success
5343,768,658.77,West,2025-12-24,success
5344,1567,503.64,East,2026-01-16,success
5345,1202,,,2025-12-31,failed
5346,1405,,North,2025-12-30,failed
5347,1212,5064.5,East,2026-01-16,failed
5348,537,591.06,North,2026-01-10,failed
5349,31,780.98,East,2026-01-07,success
5350,1813,564.99,North,2026-01-05,success
5351,1341,415.02,East,2025-12-21,success
5352,1879,438.0,West,2026-01-08,failed
5353,710,646.58,South,2025-12-31,failed
5354,1042,515.72,South,2026-01-10,success
5355,915,481.15,West,2026-01-13,failed
5356,1286,498.64,East,2026-01-07,success
5357,758,347.61,South,2025-12-26,failed
5358,304,774.8,South,2026-01-04,failed
5359,1261,312.46,East,2026-01-16,failed
5360,1829,,West,2026-01-03,failed
5361,1889,484.9,East,2026-01-14,failed
5362,1350,580.58,East,2025-12-31,success
5363,704,600.03,East,2026-01-08,success
5364,770,311.99,South,2026-01-04,success
5365,1392,494.42,North,2026-01-19,failed
5366,1674,469.32,South,2025-12-28,success
5367,1017,730.46,North,2025-12-21,failed
5368,580,642.82,South,2026-01-14,failed
5369,724,625.41,West,2026-01-14,success
5370,1963,203.26,West,2026-01-11,failed
5371,850,504.2,East,2026-01-13,success
5372,618,330.95,,2025-12-29,success
5373,163,491.38,East,2026-01-10,failed
5374,1146,456.22,West,2026-01-07,success
5375,457,463.58,North,2026-01-13,success
5376,1783,697.83,East,2026-01-09,success
5377,181,347.1,South,2026-01-08,success
5378,191,419.74,East,2025-12-21,success
5379,1252,636.46,South,2026-01-11,success
5380,1927,519.22,North,2025-12-25,success
5381,1364,545.58,West,2026-01-05,success
5382,1933,531.86,East,2025-12-29,failed
5383,1065,598.97,South,2026-01-12,failed
5384,1804,581.72,,2026-01-06,success
5385,613,502.84,East,2025-12-25,failed
5386,891,440.71,West,2025-12-29,failed
5387,1738,319.78,South,2026-01-13,success
5388,1560,494.16,West,2025-12-27,failed
5389,1217,587.18,North,2026-01-10,failed
5390,909,595.84,,2025-12-29,failed
5391,1079,487.78,East,2026-01-01,success
5392,1625,547.87,South,2025-12-22,failed
5393,677,,South,2025-12-26,failed
5394,21,644.39,North,2026-01-16,failed
5395,550,633.12,West,2026-01-02,success
5396,1964,741.52,South,2026-01-15,success
5397,1181,567.85,South,2025-12-28,failed
5398,1148,497.63,North,2025-12-27,failed
5399,426,310.58,East,2025-12-21,failed
5400,1384,554.89,,2026-01-04,failed
5401,1448,664.65,East,2026-01-04,success
5402,106,442.37,East,2026-01-10,failed
5403,1357,385.29,East,2026-01-15,failed
5404,1029,426.94,North,2026-01-17,failed
5405,691,736.37,West,2026-01-09,failed
5406,535,337.95,East,2026-01-19,failed
5407,728,415.55,East,2025-12-25,success
5408,126,453.02,West,2026-01-03,failed
5409,934,829.52,South,2025-12-21,success
5410,668,298.19,East,2026-01-10,success
5411,1648,447.49,North,2025-12-27,success
5412,649,672.42,North,2026-01-06,success
5413,1282,439.98,South,2026-01-15,success
5414,1454,597.74,West,2026-01-17,failed
5415,842,554.42,,2026-01-10,success
5416,1597,442.65,North,2025-12-20,failed
5417,84,537.79,West,2025-12-21,success
5418,745,319.02,East,2025-12-31,failed
5419,1844,705.22,West,2025-12-31,success
5420,684,635.67,South,2025-12-31,failed
5421,196,500.97,East,2026-01-19,success
5422,1286,487.71,East,2025-12-23,success
5423,83,485.04,South,2026-01-17,success
5424,223,450.8,East,2025-12-30,success
5425,1686,488.49,West,2025-12-27,success
5426,90,451.39,South,2026-01-03,failed
5427,510,575.24,West,2026-01-02,failed
5428,816,588.86,,2026-01-01,success
5429,1853,472.46,North,2026-01-02,success
5430,514,485.73,South,2026-01-02,failed
5431,1926,356.79,West,2026-01-12,success
5432,295,486.4,North,2025-12-20,failed
5433,1851,823.51,West,2026-01-06,failed
5434,86,491.61,North,2025-12-25,success
5435,1430,530.82,West,2026-01-16,success
5436,1660,413.28,South,2026-01-07,success
5437,1557,552.56,East,2025-12-28,failed
5438,1504,525.04,North,2026-01-16,failed
5439,678,494.13,,2026-01-07,failed
5440,386,505.96,East,2025-12-25,failed
5441,1400,306.64,East,2026-01-09,failed
5442,1514,565.35,North,2025-12-30,failed
5443,1115,504.12,,2025-12-21,success
5444,390,,South,2025-12-27,failed
5445,416,483.72,East,2025-12-26,failed
5446,1435,411.36,West,2025-12-21,success
5447,197,631.52,North,2025-12-23,success
5448,699,832.45,,2026-01-06,success
5449,1767,757.99,North,2026-01-03,failed
5450,780,511.0,West,2025-12-31,success
5451,727,542.4,South,2026-01-19,success
5452,63,558.27,North,2026-01-10,failed
5453,1477,338.65,North,2026-01-13,failed
5454,1243,568.32,North,2026-01-04,success
5455,1822,428.26,North,2026-01-05,failed
5456,1481,432.97,East,2026-01-18,failed
5457,1696,222.22,South,2026-01-18,failed
5458,957,303.96,West,2026-01-16,failed
5459,14,525.92,,2026-01-04,failed
5460,872,426.46,South,2026-01-02,success
5461,1557,543.9,North,2025-12-23,failed
5462,1050,486.78,North,2026-01-07,failed
5463,1730,579.69,North,2026-01-09,failed
5464,101,258.0,South,2026-01-05,success
5465,706,572.2,West,2026-01-15,failed
5466,1744,499.08,East,2026-01-10,failed
5467,275,582.46,North,2025-12-23,failed
5468,875,633.69,West,2025-12-29,failed
5469,58,673.6,East,2026-01-19,failed
5470,800,592.02,North,2026-01-07,success
5471,306,398.45,West,2026-01-14,failed
5472,1497,519.13,South,2025-12-31,success
5473,100,499.08,West,2026-01-12,failed
5474,1801,634.54,West,2025-12-26,failed
5475,1109,411.09,,2026-01-04,failed
5476,1244,562.36,East,2026-01-09,failed
5477,443,512.16,West,2026-01-13,success
5478,364,364.56,North,2026-01-08,success
5479,127,463.8,South,2026-01-01,failed
5480,230,,South,2025-12-26,failed
5481,490,546.62,North,2025-12-27,failed
5482,1141,414.13,West,2026-01-05,success
5483,1056,721.91,West,2025-12-31,success
5484,483,447.47,West,2026-01-11,success
5485,110,,West,2025-12-28,failed
5486,1033,404.85,South,2026-01-01,success
5487,595,,South,2026-01-07,success
5488,1640,317.87,North,2026-01-03,failed
5489,1046,350.52,North,2026-01-14,success
5490,1163,598.91,West,2025-12-31,success
5491,648,430.67,West,2026-01-12,failed
5492,1600,455.67,South,2026-01-10,failed
5493,434,440.06,East,2025-12-27,success
5494,141,577.42,North,2026-01-16,success
5495,1844,550.53,South,2026-01-01,failed
5496,924,333.72,South,2025-12-26,success
5497,834,,West,2025-12-20,failed
5498,665,292.56,East,2025-12-28,success
5499,124,563.1,East,2025-12-24,failed
5500,1597,597.31,South,2025-12-31,failed
5501,1724,5196.599999999999,North,2025-12-23,success
5502,1035,526.16,West,2026-01-08,success
5503,439,680.43,,2026-01-03,failed
5504,431,529.01,North,2025-12-23,success
5505,666,546.34,South,2025-12-29,failed
5506,757,439.81,West,2025-12-29,success
5507,788,,West,2025-12-25,success
5508,1868,424.35,South,2025-12-30,failed
5509,1625,421.7,South,2025-12-24,success
5510,1167,412.98,North,2026-01-13,failed
5511,505,544.44,West,2026-01-01,success
5512,1881,494.0,North,2026-01-02,success
5513,1631,856.54,North,2026-01-03,failed
5514,222,466.2,North,2025-12-28,success
5515,1516,312.29,West,2025-12-30,failed
5516,138,474.86,East,2026-01-02,failed
5517,1361,644.17,East,2025-12-28,success
5518,393,427.78,West,2025-12-31,success
5519,288,689.08,North,2025-12-30,failed
